COUNTRY,INDICATOR,LABOUR ASPECT,NATIONALITY,UNIT,GENDER,FREQUENCY,DATA SOURCES,DATA STATUS,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA CONFIDENTIALITY
Saudi Arabia,Employed,Financial and insurance activities,Total,Number (#),Total,Annual,,,2011,99851,,
Saudi Arabia,Employed,Financial and insurance activities,Total,Number (#),Total,Annual,,,2012,110313,,
Saudi Arabia,Employed,Financial and insurance activities,Total,Number (#),Total,Annual,,,2013,119406,,
Saudi Arabia,Employed,Financial and insurance activities,Total,Number (#),Total,Annual,,,2014,142045,,
Saudi Arabia,Employed,Financial and insurance activities,Total,Number (#),Total,Annual,,,2015,137238,,
Saudi Arabia,Employed,Financial and insurance activities,Total,Number (#),Total,Annual,,,2016,143274,,
Saudi Arabia,Employed,Financial and insurance activities,Total,Number (#),Total,Annual,,,2017,167347,,
Saudi Arabia,Employed,Financial and insurance activities,Total,Number (#),Total,Annual,,,2018,141878,,
Saudi Arabia,Employed,Real estate activities,Total,Number (#),Total,Annual,,,2011,332790,,
Saudi Arabia,Employed,Real estate activities,Total,Number (#),Total,Annual,,,2012,347221,,
Saudi Arabia,Employed,Real estate activities,Total,Number (#),Total,Annual,,,2013,97892,,
Saudi Arabia,Employed,Real estate activities,Total,Number (#),Total,Annual,,,2014,126860,,
Saudi Arabia,Employed,Real estate activities,Total,Number (#),Total,Annual,,,2015,110201,,
Saudi Arabia,Employed,Real estate activities,Total,Number (#),Total,Annual,,,2016,107651,,
Saudi Arabia,Employed,Real estate activities,Total,Number (#),Total,Annual,,,2017,82531,,
Saudi Arabia,Employed,Real estate activities,Total,Number (#),Total,Annual,,,2018,58527,,
Saudi Arabia,Employed,"""Professional, Scientific and technical activities""",Total,Number (#),Total,Annual,,,2013,109011,,
Saudi Arabia,Employed,"""Professional, Scientific and technical activities""",Total,Number (#),Total,Annual,,,2014,158487,,
Saudi Arabia,Employed,"""Professional, Scientific and technical activities""",Total,Number (#),Total,Annual,,,2015,175334,,
Saudi Arabia,Employed,"""Professional, Scientific and technical activities""",Total,Number (#),Total,Annual,,,2016,199114,,
Saudi Arabia,Employed,"""Professional, Scientific and technical activities""",Total,Number (#),Total,Annual,,,2017,237450,,
Saudi Arabia,Employed,"""Professional, Scientific and technical activities""",Total,Number (#),Total,Annual,,,2018,224951,,
Saudi Arabia,Employed,Administrative and support service activities,Total,Number (#),Total,Annual,,,2013,200003,,
Saudi Arabia,Employed,Administrative and support service activities,Total,Number (#),Total,Annual,,,2014,183037,,
Saudi Arabia,Employed,Administrative and support service activities,Total,Number (#),Total,Annual,,,2015,253185,,
Saudi Arabia,Employed,Administrative and support service activities,Total,Number (#),Total,Annual,,,2016,325198,,
Saudi Arabia,Employed,Administrative and support service activities,Total,Number (#),Total,Annual,,,2017,395744,,
Saudi Arabia,Employed,Administrative and support service activities,Total,Number (#),Total,Annual,,,2018,453792,,
Saudi Arabia,Employed,"""Public administration and defense, """,Total,Number (#),Total,Annual,,,2011,1595266,,
Saudi Arabia,Employed,"""Public administration and defense, """,Total,Number (#),Total,Annual,,,2012,1653978,,
Saudi Arabia,Employed,"""Public administration and defense, """,Total,Number (#),Total,Annual,,,2013,1819511,,
Saudi Arabia,Employed,"""Public administration and defense, """,Total,Number (#),Total,Annual,,,2014,1780418,,
Saudi Arabia,Employed,"""Public administration and defense, """,Total,Number (#),Total,Annual,,,2015,1790833,,
Saudi Arabia,Employed,"""Public administration and defense, """,Total,Number (#),Total,Annual,,,2016,1873789,,
Saudi Arabia,Employed,"""Public administration and defense, """,Total,Number (#),Total,Annual,,,2017,1839961,,
Saudi Arabia,Employed,"""Public administration and defense, """,Total,Number (#),Total,Annual,,,2018,1858344,,
Saudi Arabia,Employed,Education,Total,Number (#),Total,Annual,,,2011,1158476,,
Saudi Arabia,Employed,Education,Total,Number (#),Total,Annual,,,2012,1133883,,
Saudi Arabia,Employed,Education,Total,Number (#),Total,Annual,,,2013,1265263,,
Saudi Arabia,Employed,Education,Total,Number (#),Total,Annual,,,2014,1307791,,
Saudi Arabia,Employed,Education,Total,Number (#),Total,Annual,,,2015,1389260,,
Saudi Arabia,Employed,Education,Total,Number (#),Total,Annual,,,2016,1272248,,
Saudi Arabia,Employed,Education,Total,Number (#),Total,Annual,,,2017,1334484,,
Saudi Arabia,Employed,Education,Total,Number (#),Total,Annual,,,2018,1458020,,
Saudi Arabia,Employed,Health,Total,Number (#),Total,Annual,,,2011,429073,,
Saudi Arabia,Employed,Health,Total,Number (#),Total,Annual,,,2012,484321,,
Saudi Arabia,Employed,Health,Total,Number (#),Total,Annual,,,2013,480423,,
Saudi Arabia,Employed,Health,Total,Number (#),Total,Annual,,,2014,610272,,
Saudi Arabia,Employed,Health,Total,Number (#),Total,Annual,,,2015,554009,,
Saudi Arabia,Employed,Health,Total,Number (#),Total,Annual,,,2016,552803,,
Saudi Arabia,Employed,Health,Total,Number (#),Total,Annual,,,2017,647927,,
Saudi Arabia,Employed,Health,Total,Number (#),Total,Annual,,,2018,728005,,
Saudi Arabia,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Total,Annual,,,2011,174351,,
Saudi Arabia,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Total,Annual,,,2012,194538,,
Saudi Arabia,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Total,Annual,,,2013,15521,,
Saudi Arabia,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Total,Annual,,,2014,17688,,
Saudi Arabia,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Total,Annual,,,2015,16318,,
Saudi Arabia,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Total,Annual,,,2016,26537,,
Saudi Arabia,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Total,Annual,,,2017,17736,,
Saudi Arabia,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Total,Annual,,,2018,15860,,
Saudi Arabia,Employed,Other service activities,Total,Number (#),Total,Annual,,,2013,229560,,
Saudi Arabia,Employed,Other service activities,Total,Number (#),Total,Annual,,,2014,243124,,
Saudi Arabia,Employed,Other service activities,Total,Number (#),Total,Annual,,,2015,230443,,
Saudi Arabia,Employed,Other service activities,Total,Number (#),Total,Annual,,,2016,223100,,
Saudi Arabia,Employed,Other service activities,Total,Number (#),Total,Annual,,,2017,330219,,
Saudi Arabia,Employed,Other service activities,Total,Number (#),Total,Annual,,,2018,222447,,
Saudi Arabia,Employed,Activities of households as employers,Total,Number (#),Total,Annual,,,2011,939143,,
Saudi Arabia,Employed,Activities of households as employers,Total,Number (#),Total,Annual,,,2012,915490,,
Saudi Arabia,Employed,Activities of households as employers,Total,Number (#),Total,Annual,,,2013,930446,,
Saudi Arabia,Employed,Activities of households as employers,Total,Number (#),Total,Annual,,,2014,853328,,
Saudi Arabia,Employed,Activities of households as employers,Total,Number (#),Total,Annual,,,2015,1082933,,
Saudi Arabia,Employed,Activities of households as employers,Total,Number (#),Total,Annual,,,2016,974273,,
Saudi Arabia,Employed,Activities of households as employers,Total,Number (#),Total,Annual,,,2017,1274431,,
Saudi Arabia,Employed,Activities of households as employers,Total,Number (#),Total,Annual,,,2018,1361433,,
Saudi Arabia,Employed,Extraterritorial organizations and bodies,Total,Number (#),Total,Annual,,,2011,10757,,
Saudi Arabia,Employed,Extraterritorial organizations and bodies,Total,Number (#),Total,Annual,,,2012,6112,,
Saudi Arabia,Employed,Extraterritorial organizations and bodies,Total,Number (#),Total,Annual,,,2013,12297,,
Saudi Arabia,Employed,Extraterritorial organizations and bodies,Total,Number (#),Total,Annual,,,2014,7845,,
Saudi Arabia,Employed,Extraterritorial organizations and bodies,Total,Number (#),Total,Annual,,,2015,13103,,
Saudi Arabia,Employed,Extraterritorial organizations and bodies,Total,Number (#),Total,Annual,,,2016,8719,,
Saudi Arabia,Employed,Extraterritorial organizations and bodies,Total,Number (#),Total,Annual,,,2017,16318,,
Saudi Arabia,Employed,Extraterritorial organizations and bodies,Total,Number (#),Total,Annual,,,2018,11941,,
Kuwait,Employed,All Economic Activities,Citzens,Number (#),Female,Annual,,,2015,150237,,
Kuwait,Employed,Mining and quarrying,Citzens,Number (#),Female,Annual,,,2015,1835,,
Kuwait,Employed,Manufacturing,Citzens,Number (#),Female,Annual,,,2015,1011,,
Kuwait,Employed,"""Electricity, gas, Water supply; sewerage""",Citzens,Number (#),Female,Annual,,,2015,72,,
Kuwait,Employed,Construction,Citzens,Number (#),Female,Annual,,,2015,1046,,
Kuwait,Employed,"""Wholesale and retail trade,""",Citzens,Number (#),Female,Annual,,,2015,2495,,
Kuwait,Employed,"""Transportation and storage, Information and communication""",Citzens,Number (#),Female,Annual,,,2015,1751,,
Kuwait,Employed,Accommodation and food service activities,Citzens,Number (#),Female,Annual,,,2015,233,,
Kuwait,Employed,Financial and insurance activities,Citzens,Number (#),Female,Annual,,,2015,4394,,
Kuwait,Employed,Real estate activities,Citzens,Number (#),Female,Annual,,,2015,337,,
Kuwait,Employed,"""Professional, Scientific and technical activities""",Citzens,Number (#),Female,Annual,,,2015,766,,
Kuwait,Employed,Administrative and support service activities,Citzens,Number (#),Female,Annual,,,2015,406,,
Kuwait,Employed,"""Public administration and defense, """,Citzens,Number (#),Female,Annual,,,2015,71679,,
Kuwait,Employed,Education,Citzens,Number (#),Female,Annual,,,2015,53944,,
Kuwait,Employed,Health,Citzens,Number (#),Female,Annual,,,2015,9583,,
Kuwait,Employed,"""Arts, entertainment and recreation""",Citzens,Number (#),Female,Annual,,,2015,147,,
Kuwait,Employed,Other service activities,Citzens,Number (#),Female,Annual,,,2015,538,,
Kuwait,Employed,All Economic Activities,Non Citzens,Number (#),Female,Annual,,,2015,506436,,
Kuwait,Employed,Mining and quarrying,Non Citzens,Number (#),Female,Annual,,,2015,363,,
Kuwait,Employed,Manufacturing,Non Citzens,Number (#),Female,Annual,,,2015,3043,,
Kuwait,Employed,Construction,Non Citzens,Number (#),Female,Annual,,,2015,3896,,
Kuwait,Employed,"""Wholesale and retail trade,""",Non Citzens,Number (#),Female,Annual,,,2015,18161,,
Kuwait,Employed,"""Transportation and storage, Information and communication""",Non Citzens,Number (#),Female,Annual,,,2015,4711,,
Kuwait,Employed,Accommodation and food service activities,Non Citzens,Number (#),Female,Annual,,,2015,24221,,
Kuwait,Employed,Financial and insurance activities,Non Citzens,Number (#),Female,Annual,,,2015,4923,,
Kuwait,Employed,Real estate activities,Non Citzens,Number (#),Female,Annual,,,2015,980,,
Kuwait,Employed,"""Professional, Scientific and technical activities""",Non Citzens,Number (#),Female,Annual,,,2015,3404,,
Kuwait,Employed,Administrative and support service activities,Non Citzens,Number (#),Female,Annual,,,2015,60997,,
Kuwait,Employed,"""Public administration and defense, """,Non Citzens,Number (#),Female,Annual,,,2015,8911,,
Kuwait,Employed,Education,Non Citzens,Number (#),Female,Annual,,,2015,63951,,
Kuwait,Employed,Health,Non Citzens,Number (#),Female,Annual,,,2015,48042,,
Kuwait,Employed,"""Arts, entertainment and recreation""",Non Citzens,Number (#),Female,Annual,,,2015,99,,
Kuwait,Employed,Other service activities,Non Citzens,Number (#),Female,Annual,,,2015,7392,,
Kuwait,Employed,Activities of households as employers,Non Citzens,Number (#),Female,Annual,,,2015,253342,,
Kuwait,Employed,All Economic Activities,Total,Number (#),Female,Annual,,,2015,656673,,
Kuwait,Employed,Mining and quarrying,Total,Number (#),Female,Annual,,,2015,2198,,
Kuwait,Employed,Manufacturing,Total,Number (#),Female,Annual,,,2015,4054,,
Kuwait,Employed,"""Electricity, gas, Water supply; sewerage""",Total,Number (#),Female,Annual,,,2015,72,,
Kuwait,Employed,Construction,Total,Number (#),Female,Annual,,,2015,4942,,
Kuwait,Employed,"""Wholesale and retail trade,""",Total,Number (#),Female,Annual,,,2015,20655,,
Kuwait,Employed,"""Transportation and storage, Information and communication""",Total,Number (#),Female,Annual,,,2015,6463,,
Kuwait,Employed,Accommodation and food service activities,Total,Number (#),Female,Annual,,,2015,24454,,
Kuwait,Employed,Financial and insurance activities,Total,Number (#),Female,Annual,,,2015,9316,,
Kuwait,Employed,Real estate activities,Total,Number (#),Female,Annual,,,2015,1318,,
Kuwait,Employed,"""Professional, Scientific and technical activities""",Total,Number (#),Female,Annual,,,2015,4170,,
Kuwait,Employed,Administrative and support service activities,Total,Number (#),Female,Annual,,,2015,61404,,
Kuwait,Employed,"""Public administration and defense, """,Total,Number (#),Female,Annual,,,2015,80590,,
Kuwait,Employed,Education,Total,Number (#),Female,Annual,,,2015,117894,,
Kuwait,Employed,Health,Total,Number (#),Female,Annual,,,2015,57624,,
Kuwait,Employed,"""Arts, entertainment and recreation""",Total,Number (#),Female,Annual,,,2015,246,,
Kuwait,Employed,Other service activities,Total,Number (#),Female,Annual,,,2015,7930,,
Kuwait,Employed,Activities of households as employers,Total,Number (#),Female,Annual,,,2015,253342,,
Kuwait,Employed,All Economic Activities,Citzens,Number (#),Male,Annual,,,2015,198143,,
Kuwait,Employed,"""Agriculture, forestry and fishing""",Citzens,Number (#),Male,Annual,,,2015,125,,
Kuwait,Employed,Mining and quarrying,Citzens,Number (#),Male,Annual,,,2015,11057,,
Kuwait,Employed,Manufacturing,Citzens,Number (#),Male,Annual,,,2015,6508,,
Kuwait,Employed,"""Electricity, gas, Water supply; sewerage""",Citzens,Number (#),Male,Annual,,,2015,1474,,
Kuwait,Employed,Construction,Citzens,Number (#),Male,Annual,,,2015,2621,,
Kuwait,Employed,"""Wholesale and retail trade,""",Citzens,Number (#),Male,Annual,,,2015,2658,,
Kuwait,Employed,"""Transportation and storage, Information and communication""",Citzens,Number (#),Male,Annual,,,2015,6868,,
Kuwait,Employed,Accommodation and food service activities,Citzens,Number (#),Male,Annual,,,2015,131,,
Kuwait,Employed,Financial and insurance activities,Citzens,Number (#),Male,Annual,,,2015,6921,,
Kuwait,Employed,Real estate activities,Citzens,Number (#),Male,Annual,,,2015,1294,,
Kuwait,Employed,"""Professional, Scientific and technical activities""",Citzens,Number (#),Male,Annual,,,2015,1483,,
Kuwait,Employed,Administrative and support service activities,Citzens,Number (#),Male,Annual,,,2015,448,,
Kuwait,Employed,"""Public administration and defense, """,Citzens,Number (#),Male,Annual,,,2015,138974,,
Kuwait,Employed,Education,Citzens,Number (#),Male,Annual,,,2015,12371,,
Kuwait,Employed,Health,Citzens,Number (#),Male,Annual,,,2015,4583,,
Kuwait,Employed,"""Arts, entertainment and recreation""",Citzens,Number (#),Male,Annual,,,2015,207,,
Kuwait,Employed,Other service activities,Citzens,Number (#),Male,Annual,,,2015,369,,
Kuwait,Employed,Extraterritorial organizations and bodies,Citzens,Number (#),Male,Annual,,,2015,51,,
Kuwait,Employed,All Economic Activities,Non Citzens,Number (#),Male,Annual,,,2015,1567243,,
Kuwait,Employed,"""Agriculture, forestry and fishing""",Non Citzens,Number (#),Male,Annual,,,2015,76507,,
Kuwait,Employed,Mining and quarrying,Non Citzens,Number (#),Male,Annual,,,2015,340483,,
Kuwait,Employed,Manufacturing,Non Citzens,Number (#),Male,Annual,,,2015,156687,,
Kuwait,Employed,"""Electricity, gas, Water supply; sewerage""",Non Citzens,Number (#),Male,Annual,,,2015,507,,
Kuwait,Employed,Construction,Non Citzens,Number (#),Male,Annual,,,2015,296637,,
Kuwait,Employed,"""Wholesale and retail trade,""",Non Citzens,Number (#),Male,Annual,,,2015,79053,,
Kuwait,Employed,"""Transportation and storage, Information and communication""",Non Citzens,Number (#),Male,Annual,,,2015,109179,,
Kuwait,Employed,Accommodation and food service activities,Non Citzens,Number (#),Male,Annual,,,2015,57282,,
Kuwait,Employed,Financial and insurance activities,Non Citzens,Number (#),Male,Annual,,,2015,5861,,
Kuwait,Employed,Real estate activities,Non Citzens,Number (#),Male,Annual,,,2015,4034,,
Kuwait,Employed,"""Professional, Scientific and technical activities""",Non Citzens,Number (#),Male,Annual,,,2015,13434,,
Kuwait,Employed,Administrative and support service activities,Non Citzens,Number (#),Male,Annual,,,2015,321912,,
Kuwait,Employed,"""Public administration and defense, """,Non Citzens,Number (#),Male,Annual,,,2015,26948,,
Kuwait,Employed,Education,Non Citzens,Number (#),Male,Annual,,,2015,15715,,
Kuwait,Employed,Health,Non Citzens,Number (#),Male,Annual,,,2015,9624,,
Kuwait,Employed,"""Arts, entertainment and recreation""",Non Citzens,Number (#),Male,Annual,,,2015,1578,,
Kuwait,Employed,Other service activities,Non Citzens,Number (#),Male,Annual,,,2015,5214,,
Kuwait,Employed,Activities of households as employers,Non Citzens,Number (#),Male,Annual,,,2015,46027,,
Kuwait,Employed,Extraterritorial organizations and bodies,Non Citzens,Number (#),Male,Annual,,,2015,561,,
