COUNTRY,PRODUCT,FLOW,INDICATOR,UNIT,DATA SOURCES,TIME_PERIOD,OBS_VALUE,OBS_COMMENTS,DATA STATUS,DATA CONFIDENTIALITY
Saudi Arabia,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2021,198599,,,
Saudi Arabia,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2022,230165,,,
Saudi Arabia,Gasoline,Transformation output -Refineries,Gasoline production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2023,224294,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2010,153971,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2011,162966,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2012,176653,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2013,184471,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2014,192598,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2015,207015,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2016,207781,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2017,218787,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2018,204700,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2019,200669,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2020,166589,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2021,175273,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2022,182657,,,
Saudi Arabia,Gasoline,Final energy consumption-Transport  -Road transport,Gasoline consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2023,185894,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2010,30706,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2011,60735,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2012,63363,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2013,58500,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2014,72759,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2015,81726,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2016,89467,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2017,90276,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2018,95809,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2019,84716,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2020,53165,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2021,45956,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2022,55984,,,
Saudi Arabia,Kerosene-type jet fuel,Transformation output -Refineries,Kerosene type jet fuel production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2023,57474,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2010,23619,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2011,24558,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2012,25348,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2013,26014,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2014,28638,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2015,32190,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2016,35130,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2017,37032,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2018,37844,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2019,37653,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2020,15941,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2021,17294,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2022,26211,,,
Saudi Arabia,Kerosene-type jet fuel,Final energy consumption-Transport  -Air transport,Kerosene type jet fuel consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2023,34816,,,
Saudi Arabia,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2018,60101,,,
Saudi Arabia,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2019,51191,,,
Saudi Arabia,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2020,44755,,,
Saudi Arabia,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2021,63379,,,
Saudi Arabia,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2022,32100,,,
Saudi Arabia,Naphtha,Transformation output -Refineries,Naphtha production,1000 b,"Ministry of Energy, Industry and Mineral Resources",2023,9195,,,
Saudi Arabia,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2018,8931,,,
Saudi Arabia,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2019,904,,,
Saudi Arabia,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2020,300,,,
Saudi Arabia,Naphtha,Final energy consumption -Industry -Other industries,Naphtha consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2021,913,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2010,181526,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2011,229418,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2012,233167,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2013,215580,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2014,259889,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2015,344128,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2016,384607,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2017,392787,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2018,391584,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2019,385779,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2020,360371,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2021,406940,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2022,441316,,,
Saudi Arabia,Gas oil/diesel oil,Transformation output -Refineries,Production of gas oil/diesel oil,1000 b,"Ministry of Energy, Industry and Mineral Resources",2023,398758,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2010,224709,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2011,237627,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2012,260168,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2013,266308,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2014,274888,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2015,284152,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2016,256586,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2017,215607,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2018,190446,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2019,192529,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2020,179921,,,
Saudi Arabia,Gas oil/diesel oil,Final energy consumption -Industry -Other industries,Gas oil/diesel oil consumption,1000 b,"Ministry of Energy, Industry and Mineral Resources",2021,183610,,,
